,Compresión Simple (Pa),Cohesión (Pa),Ángulo de Fricción (Grados),Módulo de Young,Textura,Nombre
2947,269506210.41,30202034.72,34.87,248818.43,Fanerítica,Gabro
2948,196790681.54,42441228.11,45.46,1392204.49,Porfídica,Basalto
2949,137247525.17,14893485.19,26.68,198038.51,Detrítica,Arenisca
2950,117379279.39,38167029.19,60.14,736376.37,Detrítica,Arenisca
2951,209996901.44,77335643.45,50.56,432705.65,Porfídica,Basalto
2952,158710723.47,67900716.47,53.38,1008332.16,Porfídica,Basalto
2953,279046211.3,30757585.67,40.51,376378.07,Afanítica,Andesita
2954,230467542.24,32481722.58,35.66,766688.72,Fanerítica,Gabro
2955,252269573.04,31116328.23,35.64,-198747.23,Fanerítica,Gabro
2956,210667782.56,22444059.32,43.12,287850.78,Afanítica,Andesita
2957,81094373.24,25077172.0,51.0,122578.43,Detrítica,Arenisca
2958,93704774.18,46376449.94,52.24,588744.33,Detrítica,Arenisca
2959,228371667.55,52629241.74,49.01,677792.39,Porfídica,Basalto
2960,88058523.04,5325842.41,31.41,589495.11,Detrítica,Arenisca
2961,229840412.76,30593987.65,29.23,531172.67,Fanerítica,Gabro
2962,283890088.4,30008100.44,35.42,67686.54,Fanerítica,Gabro
2963,119342983.39,34709107.56,56.72,489627.4,Detrítica,Arenisca
2964,189728108.34,27516796.38,43.62,-149793.05,Detrítica,Arenisca
2965,159239459.13,74259622.69,51.26,503927.52,Intermedia-Gruesa,Granito
2966,109225350.92,13400653.83,24.57,255380.64,Detrítica,Arenisca
2967,193241946.48,30500768.07,56.39,-20416.82,Intermedia-Gruesa,Granito
2968,63842240.68,11740529.39,48.24,120875.66,Detrítica,Arenisca
2969,96957891.75,-1197391.53,42.73,741132.2,Detrítica,Arenisca
2970,238026519.29,30651108.88,34.56,519102.11,Fanerítica,Gabro
2971,226068301.44,20672444.52,59.95,913241.45,Intermedia-Gruesa,Granito
2972,199856799.73,28722332.94,37.07,146070.12,Fanerítica,Gabro
2973,143978553.95,25833626.68,41.14,263451.26,Detrítica,Arenisca
2974,141137655.44,29392615.14,33.97,384051.53,Detrítica,Arenisca
2975,319318148.8,32439148.23,48.39,357877.11,Afanítica,Andesita
2976,234876547.66,28410006.59,50.62,543539.13,Intermedia-Gruesa,Granito
2977,138091025.54,15650023.96,40.79,69304.84,Detrítica,Arenisca
2978,159411044.3,65330470.92,47.61,698358.27,Porfídica,Basalto
2979,323851377.82,25728045.51,39.66,360546.99,Afanítica,Andesita
2980,217811618.7,20542553.34,53.38,-346275.3,Intermedia-Gruesa,Granito
2981,199019576.32,27629470.01,46.31,197785.38,Intermedia-Gruesa,Granito
2982,247705282.53,30655851.32,32.92,-198339.76,Fanerítica,Gabro
2983,207461993.58,27746449.74,37.82,487607.69,Fanerítica,Gabro
2984,222858702.51,28631149.39,35.77,565117.77,Fanerítica,Gabro
2985,241366030.17,21021849.04,46.35,342385.26,Afanítica,Andesita
2986,203966675.12,50261033.56,41.59,59820.33,Intermedia-Gruesa,Granito
2987,127985900.91,-741557.87,33.39,387015.76,Detrítica,Arenisca
2988,235649743.8,52301954.77,44.62,637974.99,Intermedia-Gruesa,Granito
2989,97656883.47,15966400.18,56.47,215292.32,Detrítica,Arenisca
2990,212981080.37,68626045.58,50.65,397393.34,Intermedia-Gruesa,Granito
2991,242518199.57,32943199.39,53.08,622228.1,Intermedia-Gruesa,Granito
2992,260864799.56,29133961.03,33.91,1015878.71,Fanerítica,Gabro
2993,190696079.07,40687810.39,52.79,731663.56,Porfídica,Basalto
2994,265959712.3,30051448.53,41.57,416402.31,Fanerítica,Gabro
2995,227013333.52,32698319.04,50.44,273323.21,Afanítica,Andesita
2996,177146685.86,50733694.23,52.09,950205.85,Porfídica,Basalto
2997,184951709.92,18501933.73,57.14,251703.9,Intermedia-Gruesa,Granito
2998,320543507.17,22068032.08,47.05,359097.32,Afanítica,Andesita
2999,203949838.56,29987704.68,35.2,497776.03,Fanerítica,Gabro
3000,153567085.24,45668627.04,48.77,362993.39,Intermedia-Gruesa,Granito
3001,197443859.31,12224141.0,53.73,789894.97,Porfídica,Basalto
3002,154590576.82,11501573.75,53.39,112492.34,Porfídica,Basalto
3003,128629116.55,18282802.33,51.46,323731.19,Intermedia-Gruesa,Granito
3004,169189412.55,33596832.05,52.41,915042.06,Porfídica,Basalto
3005,214508060.94,24199262.75,44.89,335872.01,Afanítica,Andesita
3006,298028128.05,27681689.71,46.74,406362.37,Afanítica,Andesita
3007,173383037.28,29730606.35,36.1,104775.32,Fanerítica,Gabro
3008,184175174.54,9380638.45,50.77,509777.23,Porfídica,Basalto
3009,132233902.23,29082460.74,37.57,514295.7,Fanerítica,Gabro
3010,122762970.7,3959270.59,35.11,175211.79,Detrítica,Arenisca
3011,145397873.44,28252198.46,52.61,431431.01,Porfídica,Basalto
3012,250528971.43,27856749.22,34.81,452212.44,Fanerítica,Gabro
3013,311180370.57,29365346.4,46.49,316173.19,Afanítica,Andesita
3014,208070118.83,28710528.72,31.2,581633.15,Fanerítica,Gabro
3015,192603508.42,24568059.07,46.65,-66918.81,Intermedia-Gruesa,Granito
3016,248981428.26,30063138.41,36.34,442196.39,Fanerítica,Gabro
3017,342748636.71,26531970.58,45.81,275395.91,Afanítica,Andesita
3018,196993889.79,14104418.24,46.73,753299.18,Porfídica,Basalto
3019,73357241.76,14130452.13,49.11,667316.61,Detrítica,Arenisca
3020,150077899.3,19034467.56,54.4,-99895.54,Porfídica,Basalto
3021,129811457.03,18915953.62,43.58,23161.14,Detrítica,Arenisca
3022,51399361.25,3542908.59,47.73,370454.94,Detrítica,Arenisca
3023,148375558.39,5667157.18,41.55,273194.86,Detrítica,Arenisca
3024,219578044.91,51883785.46,52.31,809039.96,Porfídica,Basalto
3025,73043577.0,15124711.21,38.67,6817.84,Detrítica,Arenisca
3026,156758914.66,26032503.25,40.77,369298.34,Intermedia-Gruesa,Granito
3027,125824278.35,25402808.07,23.69,336295.94,Detrítica,Arenisca
3028,344894706.79,29441068.17,47.27,337139.33,Afanítica,Andesita
3029,153965981.85,36277514.05,53.69,411827.58,Porfídica,Basalto
3030,208739522.42,26819749.54,41.53,359236.14,Afanítica,Andesita
3031,162037638.51,25072928.9,43.24,301081.0,Afanítica,Andesita
3032,178200980.57,34172375.02,53.08,323197.4,Afanítica,Andesita
3033,333634273.03,29313412.17,38.89,476312.4,Afanítica,Andesita
3034,241180376.46,30794227.27,38.87,523189.4,Fanerítica,Gabro
3035,226599406.93,32367105.42,38.17,316142.81,Afanítica,Andesita
3036,144584976.64,51749428.04,52.51,889854.18,Porfídica,Basalto
3037,357155302.73,29702347.52,47.2,312941.88,Afanítica,Andesita
3038,236404769.24,29942000.17,46.54,303506.6,Afanítica,Andesita
3039,169761194.43,51819152.53,56.5,434738.07,Porfídica,Basalto
3040,234294100.42,21736538.88,40.19,873826.33,Intermedia-Gruesa,Granito
3041,70927531.68,22916095.58,44.82,256171.03,Detrítica,Arenisca
3042,108718513.73,29408604.99,50.98,1039980.59,Porfídica,Basalto
3043,153894071.45,19363768.52,48.27,1456326.45,Porfídica,Basalto
3044,315042473.59,33488137.46,44.47,470183.11,Afanítica,Andesita
3045,50625723.38,10118370.97,50.42,-153916.72,Detrítica,Arenisca
3046,198456442.45,25153915.73,48.26,385744.29,Afanítica,Andesita
3047,138165592.02,14282945.18,37.12,-234829.34,Detrítica,Arenisca
3048,246311184.9,27639047.86,36.67,4620.51,Fanerítica,Gabro
3049,195085877.6,28667605.64,48.34,401982.36,Afanítica,Andesita
3050,230958918.12,26036663.33,45.6,244337.46,Afanítica,Andesita
3051,320177983.29,36041276.82,40.33,441523.52,Afanítica,Andesita
3052,201448534.34,43155667.29,50.78,300684.67,Intermedia-Gruesa,Granito
3053,170610889.04,21160121.08,32.8,1059339.92,Detrítica,Arenisca
3054,154717882.12,7356949.78,51.28,468288.72,Detrítica,Arenisca
3055,112055072.02,-17618247.77,29.31,717693.38,Detrítica,Arenisca
3056,136969164.92,24280497.8,33.37,275939.52,Detrítica,Arenisca
3057,248795250.93,29620614.23,34.09,338305.95,Fanerítica,Gabro
3058,249970922.27,21435526.27,49.83,713267.11,Intermedia-Gruesa,Granito
3059,17612211.59,41365292.11,26.67,713579.8,Detrítica,Arenisca
3060,208606253.52,36336177.87,44.76,458776.32,Afanítica,Andesita
3061,161721157.7,36272579.79,41.11,370307.0,Afanítica,Andesita
3062,233138357.68,27377928.58,41.16,307966.87,Afanítica,Andesita
3063,171740717.69,12711923.21,18.01,590814.16,Detrítica,Arenisca
3064,145271007.1,49672866.12,56.33,276937.7,Intermedia-Gruesa,Granito
3065,142485632.14,7174859.99,57.36,558611.49,Detrítica,Arenisca
3066,213906029.11,30057258.52,49.06,394358.28,Porfídica,Basalto
3067,199905668.07,29005615.01,35.7,229462.87,Fanerítica,Gabro
3068,184510566.16,31772387.76,51.36,894902.24,Porfídica,Basalto
3069,153548924.59,45904228.65,38.46,896810.96,Intermedia-Gruesa,Granito
3070,373236676.46,25682631.67,45.2,321102.47,Afanítica,Andesita
3071,237984214.18,29490459.85,36.92,206906.56,Fanerítica,Gabro
3072,236754916.0,28190409.73,40.39,415836.68,Afanítica,Andesita
3073,128781577.85,29686192.8,53.29,1045303.26,Porfídica,Basalto
3074,160989658.6,47349352.94,49.84,230117.06,Intermedia-Gruesa,Granito
3075,179407046.94,29183559.39,35.85,363335.79,Fanerítica,Gabro
3076,184515209.51,46275920.07,50.33,538697.27,Porfídica,Basalto
3077,296771857.86,22360592.84,46.1,404964.73,Afanítica,Andesita
3078,218378800.78,30410793.03,30.83,380297.73,Fanerítica,Gabro
3079,196382363.37,77846126.56,54.49,589758.51,Porfídica,Basalto
3080,116512248.61,16133630.74,44.53,618227.22,Porfídica,Basalto
3081,253659042.9,29879297.53,36.64,341988.66,Fanerítica,Gabro
3082,170297057.56,38482544.71,49.19,946661.7,Intermedia-Gruesa,Granito
3083,92306911.03,17826006.3,45.74,220390.39,Detrítica,Arenisca
3084,100478111.01,-191868.18,39.96,708110.33,Detrítica,Arenisca
3085,193563273.51,38137121.8,50.58,149494.2,Intermedia-Gruesa,Granito
3086,27880226.92,25363854.03,38.44,-75126.8,Detrítica,Arenisca
3087,195108060.24,26198279.4,49.05,363372.27,Afanítica,Andesita
3088,173313356.28,31629384.28,51.32,302570.04,Porfídica,Basalto
3089,219045466.43,35636463.54,54.15,457631.85,Intermedia-Gruesa,Granito
3090,209010211.83,36907213.54,54.5,481232.9,Intermedia-Gruesa,Granito
3091,172295238.45,30483160.89,44.07,316484.82,Afanítica,Andesita
3092,175337283.37,42951665.32,53.82,417653.47,Porfídica,Basalto
3093,197222395.53,19169794.24,43.19,924360.81,Intermedia-Gruesa,Granito
3094,196070263.69,10566600.25,57.93,430255.94,Intermedia-Gruesa,Granito
3095,125182244.45,11998431.63,34.58,-203240.95,Detrítica,Arenisca
3096,233631746.54,19989900.85,44.55,458578.73,Afanítica,Andesita
3097,153385829.06,45390683.83,48.65,620623.25,Porfídica,Basalto
3098,255294034.21,21175293.23,49.72,306167.1,Afanítica,Andesita
3099,109427380.5,41139771.16,58.3,422585.24,Detrítica,Arenisca
3100,284108741.64,30181807.06,47.57,289607.07,Afanítica,Andesita
3101,291997807.56,19348155.33,37.24,418361.69,Afanítica,Andesita
3102,196562427.51,56057558.3,50.31,530898.64,Intermedia-Gruesa,Granito
3103,257350727.64,30337031.55,29.7,529188.55,Fanerítica,Gabro
3104,147186189.54,35678797.57,40.21,574463.71,Detrítica,Arenisca
3105,194439316.88,71466511.39,46.96,601332.36,Porfídica,Basalto
3106,47008572.58,29364858.71,36.53,365965.87,Detrítica,Arenisca
3107,96554078.6,34794189.8,45.77,-376750.62,Detrítica,Arenisca
3108,129787877.04,20626481.51,43.37,19792.1,Detrítica,Arenisca
3109,152935804.07,37850441.35,26.18,332608.85,Detrítica,Arenisca
3110,168213008.0,34099652.99,52.43,888925.64,Porfídica,Basalto
3111,223821981.61,35102224.52,41.04,339272.4,Afanítica,Andesita
3112,264997626.55,27348501.51,44.88,255763.05,Afanítica,Andesita
3113,259787331.45,29522852.98,30.22,112579.33,Fanerítica,Gabro
3114,216708338.11,32113908.43,43.49,-39521.07,Intermedia-Gruesa,Granito
3115,208060325.12,52161619.86,52.57,758523.54,Intermedia-Gruesa,Granito
3116,211027253.21,22533670.47,56.39,477406.31,Intermedia-Gruesa,Granito
3117,321554389.44,32232066.77,47.14,288342.17,Afanítica,Andesita
3118,173938186.71,41230207.64,52.6,625930.73,Porfídica,Basalto
3119,153650569.08,44091676.81,51.77,562462.65,Intermedia-Gruesa,Granito
3120,181220816.15,25491942.56,49.54,764962.13,Intermedia-Gruesa,Granito
3121,186877624.19,49911279.29,65.92,684014.82,Intermedia-Gruesa,Granito
3122,244753946.53,30674693.48,34.04,580055.81,Fanerítica,Gabro
3123,140560790.49,6020107.72,33.81,381397.93,Detrítica,Arenisca
3124,205639666.18,30131547.43,32.09,487926.14,Fanerítica,Gabro
3125,191017478.19,30588687.67,39.52,217298.79,Intermedia-Gruesa,Granito
3126,240202728.94,30163240.96,30.72,98720.5,Fanerítica,Gabro
3127,322015079.2,33076212.21,48.13,385220.28,Afanítica,Andesita
3128,269153925.94,30318410.16,34.79,594794.28,Fanerítica,Gabro
3129,307122508.5,27970479.1,42.67,239471.64,Afanítica,Andesita
3130,153249280.49,30422304.8,49.44,588129.43,Porfídica,Basalto
3131,166155900.08,26306716.58,53.69,881764.91,Porfídica,Basalto
3132,254748431.23,18460967.93,46.63,290502.98,Afanítica,Andesita
3133,195423164.6,29353170.0,32.52,-62731.97,Fanerítica,Gabro
3134,131528107.84,13665090.46,41.28,245867.72,Detrítica,Arenisca
3135,202473791.78,15307232.78,52.33,629513.55,Porfídica,Basalto
3136,283241770.52,22067842.3,42.43,382148.68,Afanítica,Andesita
3137,218914056.05,29079375.41,38.33,483556.22,Fanerítica,Gabro
3138,239276706.84,21379386.03,51.89,360354.22,Afanítica,Andesita
3139,331863945.9,24925413.08,48.08,363294.11,Afanítica,Andesita
3140,183885911.45,35749881.55,42.31,699835.13,Intermedia-Gruesa,Granito
3141,283959782.79,24088345.86,46.23,339867.02,Afanítica,Andesita
3142,189989297.27,12694925.16,53.08,697958.44,Porfídica,Basalto
3143,194449626.75,33070574.28,57.13,1079521.73,Porfídica,Basalto
3144,83630138.41,15823293.52,24.54,18301.68,Detrítica,Arenisca
3145,268337984.79,27960878.8,48.97,279972.82,Afanítica,Andesita
3146,259618642.07,29554330.94,28.12,77905.65,Fanerítica,Gabro
3147,204643757.53,30850622.6,38.13,571918.19,Fanerítica,Gabro
3148,325252563.93,31344596.0,45.76,399509.01,Afanítica,Andesita
3149,84364889.99,-4947869.38,34.68,481060.52,Detrítica,Arenisca
3150,230168714.02,45757942.75,54.81,-15678.05,Porfídica,Basalto
3151,321368470.84,25797622.46,40.58,277913.93,Afanítica,Andesita
3152,177743164.96,30759322.96,31.51,444336.55,Fanerítica,Gabro
3153,190572273.81,86447355.74,53.79,1087251.51,Porfídica,Basalto
3154,258294337.93,29315117.78,31.11,165001.65,Fanerítica,Gabro
3155,186701616.63,51131356.45,48.07,821822.2,Porfídica,Basalto
3156,60730082.26,16623057.24,30.62,305853.58,Detrítica,Arenisca
3157,82550293.15,1386191.93,16.67,832047.96,Detrítica,Arenisca
3158,238454542.33,30086420.83,39.42,434094.92,Fanerítica,Gabro
3159,181873721.55,-4900310.25,57.92,-16363.37,Intermedia-Gruesa,Granito
3160,160771846.38,33088765.96,55.18,317418.85,Detrítica,Arenisca
3161,237555239.25,18787599.66,40.07,383994.86,Intermedia-Gruesa,Granito
3162,192815610.67,66174443.33,53.37,418746.18,Porfídica,Basalto
3163,176976005.36,48112490.79,49.03,669666.54,Porfídica,Basalto
3164,119886264.83,34468628.49,51.2,274019.76,Detrítica,Arenisca
3165,80560463.42,14680764.01,30.38,-71401.59,Detrítica,Arenisca
3166,161800930.51,41909735.48,51.15,439307.35,Intermedia-Gruesa,Granito
3167,237220616.29,31951348.21,42.19,315174.59,Afanítica,Andesita
3168,214931723.32,24397171.81,53.14,408487.57,Afanítica,Andesita
3169,47388291.82,13322706.11,30.6,-6233.93,Detrítica,Arenisca
3170,237316106.65,52164945.98,48.64,753942.5,Intermedia-Gruesa,Granito
3171,292411697.16,24943545.21,42.03,302857.88,Afanítica,Andesita
3172,226923916.31,29648404.09,33.68,619144.41,Fanerítica,Gabro
3173,88901617.44,49481136.86,56.97,986876.98,Porfídica,Basalto
3174,297091451.4,30225105.17,33.22,434357.86,Fanerítica,Gabro
3175,220308475.67,48260622.45,47.21,337801.85,Intermedia-Gruesa,Granito
3176,135356873.32,37593363.55,35.9,-289432.18,Detrítica,Arenisca
3177,23351313.12,35146733.9,29.94,160381.45,Detrítica,Arenisca
3178,247526041.78,23017234.34,42.29,262515.59,Afanítica,Andesita
3179,241820882.88,44550341.42,55.02,643809.02,Porfídica,Basalto
3180,208620372.51,30641595.26,55.73,395696.31,Afanítica,Andesita
3181,237295041.68,30229267.5,34.51,138127.59,Fanerítica,Gabro
3182,140655142.72,3716619.76,53.87,695194.1,Detrítica,Arenisca
3183,48399198.36,24450619.97,38.09,608217.76,Detrítica,Arenisca
3184,233326044.78,28564976.31,47.63,403729.48,Afanítica,Andesita
3185,154360852.06,40720260.8,42.55,689105.79,Intermedia-Gruesa,Granito
3186,230022574.4,24873344.91,44.4,270723.59,Afanítica,Andesita
3187,201206793.36,20627652.87,44.68,441357.53,Intermedia-Gruesa,Granito
3188,200639580.29,57986875.29,48.64,130206.13,Porfídica,Basalto
3189,186609368.35,38829857.86,58.97,97956.93,Porfídica,Basalto
3190,266207378.66,25105251.0,52.79,678743.03,Intermedia-Gruesa,Granito
3191,121627652.83,15909299.09,49.18,85997.89,Detrítica,Arenisca
3192,112538525.37,46148713.04,39.71,611851.99,Detrítica,Arenisca
3193,220104402.89,29511965.62,38.42,344835.39,Afanítica,Andesita
3194,172577676.24,29383206.27,58.56,493170.15,Intermedia-Gruesa,Granito
3195,248993399.47,29456391.67,33.75,454457.64,Fanerítica,Gabro
3196,174574309.43,27996030.43,53.13,927823.77,Intermedia-Gruesa,Granito
3197,258522924.61,31176675.03,32.97,520677.94,Fanerítica,Gabro
3198,274615902.57,28929481.63,39.88,412051.56,Afanítica,Andesita
3199,202323221.8,23174363.03,53.99,325107.83,Intermedia-Gruesa,Granito
3200,285483342.23,30522892.11,38.42,681941.29,Fanerítica,Gabro
3201,322805961.5,22794160.77,42.87,357825.47,Afanítica,Andesita
3202,202613475.35,56407852.68,53.62,212020.93,Porfídica,Basalto
3203,356474907.83,26378001.84,44.18,334311.56,Afanítica,Andesita
3204,237926572.74,46979759.55,40.06,536926.08,Intermedia-Gruesa,Granito
3205,218359076.2,59264688.62,47.2,433480.64,Intermedia-Gruesa,Granito
3206,159174997.59,62197259.05,53.68,502418.67,Porfídica,Basalto
3207,194696467.88,3022823.67,53.61,475624.55,Porfídica,Basalto
3208,212168422.4,89526499.47,58.24,358502.04,Porfídica,Basalto
3209,197494072.55,-8496097.68,55.61,303351.12,Intermedia-Gruesa,Granito
3210,110257198.81,38140137.54,33.14,392607.94,Detrítica,Arenisca
3211,256770520.07,28849532.24,26.22,94213.64,Fanerítica,Gabro
3212,151200301.79,49276658.02,49.0,1222055.23,Porfídica,Basalto
3213,341337153.53,34838984.63,50.07,335577.04,Afanítica,Andesita
3214,171827473.08,31016529.4,42.24,369766.42,Afanítica,Andesita
3215,41466171.86,15125605.36,34.38,128754.81,Detrítica,Arenisca
3216,247802284.18,32394030.35,32.86,333958.8,Fanerítica,Gabro
3217,185157490.11,52532127.95,47.8,804186.15,Porfídica,Basalto
3218,290462323.69,29702899.52,37.57,313022.54,Fanerítica,Gabro
3219,259158447.77,30537539.05,33.95,299088.43,Fanerítica,Gabro
3220,237464003.49,21903075.85,48.82,603155.43,Intermedia-Gruesa,Granito
3221,234777805.38,31792274.97,38.82,170754.15,Fanerítica,Gabro
3222,288694160.27,31787212.43,43.07,338202.62,Afanítica,Andesita
3223,107425336.83,18618638.83,67.74,214854.84,Detrítica,Arenisca
3224,185992405.36,49358930.67,54.16,530318.85,Porfídica,Basalto
3225,228189217.47,19625287.04,55.81,173935.8,Porfídica,Basalto
3226,139212392.89,21275070.72,21.18,-78345.29,Detrítica,Arenisca
3227,187498172.98,54994246.13,54.64,823515.16,Porfídica,Basalto
3228,119315112.21,-3603881.92,31.53,373317.79,Detrítica,Arenisca
3229,211758679.7,44287109.99,47.76,698559.22,Intermedia-Gruesa,Granito
3230,61667230.01,10050656.66,26.23,275445.88,Detrítica,Arenisca
3231,184531571.59,25592572.02,55.95,754878.94,Porfídica,Basalto
3232,123719536.5,9092892.22,49.05,293632.9,Detrítica,Arenisca
3233,274658837.56,27899915.62,30.36,294868.9,Fanerítica,Gabro
3234,41112853.14,14620075.11,59.07,52736.72,Detrítica,Arenisca
3235,97433555.6,15808015.68,38.26,623461.49,Detrítica,Arenisca
3236,218360544.2,47546316.38,67.74,-62849.15,Intermedia-Gruesa,Granito
